;figi;ticker;share_name;datetime;last_price;sell_flag;buy_flag;strategy_id;profit;currency
285;BBG000F6ZWH2;DKS;Dick's Sporting Goods Inc;2013-02-25;43.72;0;1;sma;0;usd
286;BBG000BGGTW5;BLKB;Blackbaud Inc;2013-02-26;35.13;0;1;sma;0;usd
287;BBG004S682Z6;RTKM;Ростелеком;2013-02-26;115.31;1;0;sma;0;rub
288;BBG000VJMH65;MRKS;МРСК Сибири;2013-02-26;0.5;1;0;sma;0;rub
289;BBG000BLKK03;HUM;Humana;2013-02-27;95.64;0;1;sma;0;usd
290;BBG000PRQ0V9;VPG;Vishay Precision Group Inc;2013-02-27;15.11;0;1;sma;0;usd
291;BBG000BF6RQ9;SAVE;Spirit Airlines Inc;2013-02-28;31.81;0;1;sma;0;usd
292;BBG000BQQ2S6;OXY;Occidental Petroleum;2013-03-01;84.72;0;1;sma;0;usd
293;BBG000HS77T5;VZ;Verizon Communications;2013-03-01;46.47;0;1;sma;0;usd
294;BBG000PSXT64;CPS;Cooper-Standard Holdings Inc;2013-03-01;53.5;0;1;sma;0;usd
295;BBG000H8TVT2;TGT;Target;2013-03-04;64.99;0;1;sma;0;usd
296;BBG000P1K2X6;GTLS;Chart Industries Inc;2013-03-04;123.63;0;1;sma;0;usd
297;BBG000BQ5DS5;NSC;Norfolk Southern;2013-03-04;76.32;0;1;sma;0;usd
298;BBG000D13GN8;ZG;Zillow Group Inc;2013-03-06;30.61;0;1;sma;0;usd
299;BBG000NLCCM3;LSNGP;Ленэнерго - акции привилегированные;2013-03-06;11.15;1;0;sma;0;rub
300;BBG000DB3KT1;WTW;Willis Towers Watson;2013-03-07;116.95;0;1;sma;0;usd
301;BBG000BF0672;CASY;Casey's General Stores Inc;2013-03-07;68.93;0;1;sma;0;usd
302;BBG004S682Z6;RTKM;Ростелеком;2013-03-07;111.57;1;0;sma;0;rub
303;BBG000CM6L31;CRMT;America's Car-Mart Inc TX;2013-03-08;44.76;0;1;sma;0;usd
304;BBG000RJ2J04;SSNC;SS&C Technologies Holdings Inc;2013-03-08;18.82;0;1;sma;0;usd
305;BBG000KHWT55;HPQ;HP;2013-03-11;9.83;0;1;sma;0;usd
306;BBG000BP6LJ8;MO;Altria Group;2013-03-11;35.36;0;1;sma;0;usd
307;BBG000BDJL83;FDS;FactSet Research Systems Inc;2013-03-12;103.46;0;1;sma;0;usd
308;BBG000BNPSQ9;INCY;Incyte;2013-03-12;36.16;0;1;sma;0;usd
309;BBG000BX2YN2;WWW;Wolverine World Wide Inc;2013-03-12;26.49;0;1;sma;0;usd
310;BBG000DTT624;ATRI;Atrion Corp;2013-03-12;247.78;0;1;sma;0;usd
311;BBG000FDBX90;CNP;CenterPoint Energy;2013-03-12;24.21;0;1;sma;0;usd
312;BBG000C23KJ3;AES;The AES Corporation;2013-03-13;13.38;0;1;sma;0;usd
313;BBG000DGLTG5;DLB;Dolby Laboratories Inc;2013-03-13;32.72;0;1;sma;0;usd
314;BBG000BGKHZ3;VRSN;VeriSign;2013-03-13;51.7;0;1;sma;0;usd
315;BBG00KHY5S69;AVGO;Broadcom;2013-03-13;40.75;0;1;sma;0;usd
316;BBG000HXJB21;IRBT;iRobot Corp;2013-03-13;36.92;0;1;sma;0;usd
317;BBG000Q2HM09;YELP;Yelp Inc;2013-03-14;65.8;0;1;sma;0;usd
318;BBG000BKXYX5;DECK;Deckers Outdoor Corp;2013-03-14;63.96;0;1;sma;0;usd
319;BBG000C7LMS8;AZO;AutoZone;2013-03-18;425.7;0;1;sma;0;usd
320;BBG000CH5208;UNH;UnitedHealth;2013-03-19;72.16;0;1;sma;0;usd
321;BBG000BQTMJ9;PBI;Pitney Bowes;2013-03-19;18.0;0;1;sma;0;usd
322;BBG000BCWCG1;BBY;Best Buy Co.;2013-03-20;37.98;0;1;sma;0;usd
323;BBG000BMX289;KO;COCA-COLA;2013-03-20;38.78;0;1;sma;0;usd
324;BBG004S68507;MAGN;Магнитогорский металлургический комбинат;2013-03-21;7.74;1;0;sma;0;rub
325;BBG000BPZVW9;NJR;New Jersey Resources Corp;2013-03-21;18.63;0;1;sma;0;usd
326;BBG000BQZMH4;PEG;Public Service Enterprise Group;2013-03-21;32.93;0;1;sma;0;usd
327;BBG000C4GBR6;NTGR;NETGEAR Inc;2013-03-21;19.17;1;0;sma;0;usd
328;BBG000QDJT53;GDOT;Green Dot Corp;2013-03-21;26.33;0;1;sma;0;usd
329;BBG000QX74T1;CMG;Chipotle Mexican Grill;2013-03-22;425.67;0;1;sma;0;usd
330;BBG000J0D904;BIG;Big Lots Inc;2013-03-22;33.74;0;1;sma;0;usd
331;BBG000BX72V8;NTES;NetEase Inc;2013-03-25;12.68;0;1;sma;0;usd
332;BBG000C0HQ54;ENDP;Endo International PLC;2013-03-26;46.58;0;1;sma;0;usd
333;BBG004S681B4;NLMK;НЛМК;2013-03-26;49.64;1;0;sma;0;rub
334;BBG000H1RYG7;PEGA;Pegasystems Inc;2013-03-27;18.73;0;1;sma;0;usd
335;BBG000BJD7C2;FARO;FARO Technologies Inc;2013-03-28;39.37;0;1;sma;0;usd
336;BBG000BRNLL2;ALGN;Align Technology;2013-04-01;44.3;0;1;sma;0;usd
337;BBG000NL6ZD9;IRGZ;Иркутскэнерго;2013-04-02;7.29;1;0;sma;0;rub
338;BBG004S682J4;RSTI;Российские сети;2013-04-02;0.85;1;0;sma;0;rub
339;BBG000LNL298;NUVA;NuVasive Inc;2013-04-03;26.27;0;1;sma;0;usd
340;BBG000BX8DC4;FL;Foot Locker;2013-04-03;32.55;1;0;sma;0;usd
341;BBG000BWXBC2;WMT;Wal-Mart Stores;2013-04-04;74.79;0;1;sma;0;usd
342;BBG00B3T3HD3;AA;Alcoa Corporation;2013-04-04;18.52;1;0;sma;0;usd
343;BBG000CXYSZ6;FFIV;F5;2013-04-05;90.21;1;0;sma;0;usd
344;BBG000HGNYG8;FORR;Forrester Research Inc;2013-04-05;34.4;0;1;sma;0;usd
345;BBG000CMRVH1;ACH;Aluminum Corp of China;2013-04-05;9.36;1;0;sma;0;usd
346;BBG000BC33T9;ARE;Alexandria Real Estate Equities REIT;2013-04-08;63.19;1;0;sma;0;usd
347;BBG000BWJFZ4;CF;CF Industries Holdings;2013-04-08;41.3;1;0;sma;0;usd
348;BBG000BTCH57;CHRW;C.H. Robinson Worldwide;2013-04-09;58.98;1;0;sma;0;usd
349;BBG000BBKZD8;ANIK;Anika Therapeutics Inc;2013-04-09;25.7;0;1;sma;0;usd
350;BBG000BFRRX8;CLH;Clean Harbors Inc;2013-04-11;61.2;0;1;sma;0;usd
351;BBG000BN5LG7;VALE;Vale SA;2013-04-11;12.38;1;0;sma;0;usd
352;BBG000VH7TZ8;MRKC;Россети Центр;2013-04-11;0.22;1;0;sma;0;rub
353;BBG000C1S2X2;VRTX;Vertex Pharmaceuticals;2013-04-12;74.64;0;1;sma;0;usd
354;BBG000CSY9H9;BBBY;Bed Bath & Beyond;2013-04-15;76.76;0;1;sma;0;usd
355;BBG004730ZJ9;VTBR;Банк ВТБ;2013-04-15;0.5;1;0;sma;0;rub
356;BBG000KTF667;RSTIP;Российские сети - акции привилегированные;2013-04-16;0.71;1;0;sma;0;rub
357;BBG000GQSRR5;NKNC;Нижнекамскнефтехим;2013-04-16;26.0;1;0;sma;0;rub
358;BBG000BSC0K9;DLTR;Dollar Tree;2013-04-17;59.62;0;1;sma;0;usd
359;BBG000HG21Y3;NUS;Nu Skin Enterprises Inc;2013-04-17;97.61;0;1;sma;0;usd
360;BBG000MZL2S9;PMSBP;Пермэнергосбыт - акции привилегированные;2013-04-17;51.3;1;0;sma;0;rub
361;BBG000C1BW00;LMT;Lockheed Martin;2013-04-18;134.0;0;1;sma;0;usd
362;BBG000BBV4M5;CNTL;Центральный Телеграф;2013-04-18;12.87;1;0;sma;0;rub
363;BBG004S688G4;AKRN;Акрон;2013-04-19;965.9;1;0;sma;0;rub
364;BBG004S687W8;MSNG;Мосэнерго;2013-04-19;0.84;1;0;sma;0;rub
365;BBG000BPD168;MRK;Merck;2013-04-19;47.49;0;1;sma;0;usd
366;BBG004S685M3;RTKMP;Ростелеком - Привилегированные акции;2013-04-19;71.2;1;0;sma;0;rub
367;BBG000BJPDZ1;ISRG;Intuitive Surgical;2013-04-22;41.32;1;0;sma;0;usd
368;BBG000SK7JS5;LNZL;Лензолото;2013-04-22;5665.2;1;0;sma;0;rub
369;BBG000PKWCQ7;MRKV;МРСК Волги;2013-04-23;0.2;1;0;sma;0;rub
370;BBG000BR85F1;PTR;PetroChina;2013-04-24;113.27;1;0;sma;0;usd
371;BBG000BF0K17;CAT;Caterpillar;2013-04-24;83.49;1;0;sma;0;usd
372;BBG000SR0YS4;LNZLP;Лензолото - привилегированные акции;2013-04-24;1700.0;1;0;sma;0;rub
373;BBG000NV1KK7;DG;Dollar General;2013-04-24;57.78;0;1;sma;0;usd
374;BBG000BCMBG4;FTNT;Fortinet Inc;2013-04-25;19.99;1;0;sma;0;usd
375;BBG004S686W0;UPRO;Юнипро;2013-04-26;2.37;1;0;sma;0;rub
376;BBG000BPH459;MSFT;Microsoft Corporation;2013-04-29;33.64;0;1;sma;0;usd
377;BBG000FWGSZ5;IRKT;Корпорация ИРКУТ;2013-04-30;5.47;1;0;sma;0;rub
378;BBG000FQ6PY6;CTXS;Citrix Systems;2013-04-30;47.56;1;0;sma;0;usd
379;BBG000CQV2N4;ICUI;ICU Medical Inc;2013-04-30;61.51;0;1;sma;0;usd
380;BBG004S68C39;LSRG;Группа ЛСР;2013-04-30;572.9;1;0;sma;0;rub
381;BBG000BQW085;HAIN;Hain Celestial Group Inc;2013-05-01;41.95;0;1;sma;0;usd
382;BBG000DVB833;GVA;Granite Construction Inc;2013-05-02;27.81;1;0;sma;0;usd
383;BBG004731489;GMKN;Норильский никель;2013-05-02;4843.0;1;0;sma;0;rub
384;BBG000V07CB8;DVEC;ДЭК;2013-05-03;0.79;1;0;sma;0;rub
385;BBG000C101X4;ABMD;Abiomed Inc;2013-05-03;27.14;0;1;sma;0;usd
386;BBG000GQSVC2;NKNCP;Нижнекамскнефтехим - акции привилегированные;2013-05-03;19.8;1;0;sma;0;rub
387;BBG000BXM6V2;UAA;Under Armour;2013-05-06;20.68;0;1;sma;0;usd
388;BBG000BQSBB2;PATK;Patrick Industries Inc;2013-05-07;13.27;0;1;sma;0;usd
389;BBG000G8N9C6;JWN;Nordstrom;2013-05-09;62.8;0;1;sma;0;usd
390;BBG000BQQ2S6;OXY;Occidental Petroleum;2013-05-10;91.39;0;1;sma;0;usd
391;BBG000C0G1D1;INTC;Intel Corporation;2013-05-10;23.73;0;1;sma;0;usd
392;BBG000C1FQS9;ETR;Entergy Corporation;2013-05-13;77.36;0;1;sma;0;usd
393;BBG000BSBZH7;ROST;Ross Stores;2013-05-13;40.47;0;1;sma;0;usd
394;BBG000PRJ2Z9;SPR;Spirit AeroSystems Holdings;2013-05-14;31.32;0;1;sma;0;usd
395;BBG000BB88K4;GPI;Group 1 Automotive Inc;2013-05-14;61.13;0;1;sma;0;usd
396;BBG000BSHH72;SCCO;Southern Copper Corp;2013-05-14;23.16;1;0;sma;0;usd
397;BBG008NVB1C0;MNST;Monster Beverage;2013-05-15;19.4;0;1;sma;0;usd
398;BBG000D9H9F1;MYGN;Myriad Genetics Inc;2013-05-15;28.59;0;1;sma;0;usd
399;BBG000BBNYF6;DRI;Darden Restaurants;2013-05-15;47.96;0;1;sma;0;usd
400;BBG000BJQWD2;AKAM;Akamai Technologies;2013-05-16;44.2;0;1;sma;0;usd
401;BBG000GZQ728;XOM;Exxon Mobil Corporation;2013-05-17;95.1;0;1;sma;0;usd
402;BBG000BW6P59;USM;United States Cellular Corp;2013-05-20;44.42;0;1;sma;0;usd
403;BBG000BBQCY0;AMD;AMD;2013-05-20;3.79;0;1;sma;0;usd
404;BBG000R607Y3;PLZL;Полюс Золото;2013-05-20;883.43;1;0;sma;0;rub
405;BBG000Q5ZRM7;DLR;Digital Realty REIT;2013-05-20;46.56;1;0;sma;0;usd
406;BBG000BP1Q11;SPGI;S&P Global;2013-05-21;74.58;0;1;sma;0;usd
407;BBG000BD2167;ITRI;Itron Inc;2013-05-23;42.35;1;0;sma;0;usd
408;BBG000BBJQV0;NVDA;NVIDIA;2013-05-23;3.85;0;1;sma;0;usd
409;BBG000BK5S78;GCO;Genesco Inc;2013-05-24;72.33;0;1;sma;0;usd
410;BBG004S687G6;MSRS;МОЭСК;2013-05-27;1.35;1;0;sma;0;rub
411;BBG000BB5373;WU;Western Union;2013-05-28;16.87;0;1;sma;0;usd
412;BBG00S1LR2C3;IAC;IAC InterActiveCorp;2013-05-28;69.16;0;1;sma;0;usd
413;BBG000FJ0RK9;LPL;LG Display;2013-05-28;11.13;1;0;sma;0;usd
414;BBG000DTT624;ATRI;Atrion Corp;2013-05-29;262.26;0;1;sma;0;usd
415;BBG000BGKTF9;COF;Capital One;2013-05-31;72.6;0;1;sma;0;usd
416;BBG004S68BR5;NMTP;НМТП;2013-05-31;2.83;1;0;sma;0;rub
417;BBG000BX8DC4;FL;Foot Locker;2013-05-31;38.84;0;1;sma;0;usd
418;BBG000BRBX66;PLXS;Plexus Corp;2013-05-31;41.28;0;1;sma;0;usd
419;BBG000BY29C7;TPR;Tapestry;2013-05-31;55.62;0;1;sma;0;usd
420;BBG000BB88K4;GPI;Group 1 Automotive Inc;2013-06-04;64.61;0;1;sma;0;usd
421;BBG000C3W281;MASI;Masimo Corporation;2013-06-10;28.34;0;1;sma;0;usd
422;BBG000NLB2G3;KROT;Красный Октябрь;2013-06-10;126.0;1;0;sma;0;rub
423;BBG00KHY5S69;AVGO;Broadcom;2013-06-13;53.15;0;1;sma;0;usd
424;BBG000BLGFJ9;LHX;L3Harris Technologies Inc;2013-06-14;61.24;0;1;sma;0;usd
425;BBG000BJ91B1;SP;SP Plus Corp;2013-06-17;26.4;0;1;sma;0;usd
426;BBG000RVD346;APEI;American Public Education Inc;2013-06-18;45.1;0;1;sma;0;usd
427;BBG000BXQ7R1;ZNH;China Southern Airlines;2013-06-18;19.79;1;0;sma;0;usd
428;BBG000BHTPZ4;SCSC;ScanSource Inc;2013-06-18;43.1;0;1;sma;0;usd
429;BBG004S689R0;PHOR;ФосАгро;2013-06-19;964.1;1;0;sma;0;rub
430;BBG000BC33T9;ARE;Alexandria Real Estate Equities REIT;2013-06-21;63.57;1;0;sma;0;usd
431;BBG000BB6M98;FE;FirstEnergy;2013-06-24;31.46;1;0;sma;0;usd
432;BBG00YTS96G2;APA;APA Corporation;2013-06-26;87.9;0;1;sma;0;usd
433;BBG000BS9HN3;ROG;Rogers Corp;2013-06-27;60.19;0;1;sma;0;usd
434;BBG000B9ZV28;AMED;Amedisys Inc;2013-06-28;14.55;0;1;sma;0;usd
435;BBG000LF8708;TAK;Takeda Pharmaceutical Co Ltd;2013-06-28;22.23;1;0;sma;0;usd
436;BBG000K4WS65;CVCO;Cavco Industries Inc;2013-06-28;69.91;0;1;sma;0;usd
437;BBG000BBVJZ8;DVN;Devon Energy;2013-07-02;61.48;0;1;sma;0;usd
438;BBG000C3VHF1;VICR;Vicor Corp;2013-07-02;13.57;0;1;sma;0;usd
439;BBG000GMGNB3;ROLL;RBC Bearings Inc;2013-07-02;67.23;0;1;sma;0;usd
440;BBG00FWQ4VD6;ULTA;Ulta Beauty;2013-07-03;94.17;0;1;sma;0;usd
441;BBG000BL30Y9;MOV;Movado Group Inc;2013-07-03;38.8;0;1;sma;0;usd
442;BBG000MBDGM6;EQIX;Equinix REIT;2013-07-05;177.49;1;0;sma;0;usd
443;BBG000KCZPC3;IRM;Iron Mountain REIT;2013-07-05;26.11;1;0;sma;0;usd
444;BBG000C7TF41;HAE;Haemonetics Corp;2013-07-09;42.44;0;1;sma;0;usd
445;BBG000BT9DW0;SO;Southern;2013-07-10;41.1;1;0;sma;0;usd
446;BBG000BV0VK7;TDS;Telephone & Data Systems Inc;2013-07-10;24.2;0;1;sma;0;usd
447;BBG000BJ5GK2;EXPD;Expeditors;2013-07-10;44.22;0;1;sma;0;usd
448;BBG000BN5HF7;LEN;Lennar;2013-07-11;38.1;1;0;sma;0;usd
449;BBG000BVVQQ8;TXT;Textron;2013-07-11;35.61;0;1;sma;0;usd
450;BBG000J6XT05;EXC;Exelon Corporation;2013-07-11;26.77;1;0;sma;0;usd
451;BBG000DN4ZT1;TCBI;Texas Capital Bancshares Inc;2013-07-12;62.38;0;1;sma;0;usd
452;BBG000FXW512;PKI;PerkinElmer;2013-07-12;43.23;0;1;sma;0;usd
453;BBG004S68JR8;SVAV;СОЛЛЕРС;2013-07-12;734.2;0;1;sma;0;rub
454;BBG000BRVKH0;ARWR;Arrowhead Pharmaceuticals Inc;2013-07-15;12.56;0;1;sma;0;usd
455;BBG00475KKY8;NVTK;НОВАТЭК;2013-07-16;402.0;0;1;sma;0;rub
456;BBG000D7RKJ5;EIX;Edison International;2013-07-17;47.7;1;0;sma;0;usd
457;BBG000BC4185;HA;Hawaiian Holdings Inc;2013-07-18;10.77;0;1;sma;0;usd
458;BBG000GW06J7;EBS;Emergent BioSolutions Inc;2013-07-19;22.24;0;1;sma;0;usd
459;BBG000BKYVF0;HCSG;Healthcare Services Group Inc;2013-07-19;25.35;0;1;sma;0;usd
460;BBG000BJX8C8;NOV;National Oilwell Varco;2013-07-22;67.14;0;1;sma;0;usd
461;BBG000BH5LT6;RIG;Transocean;2013-07-22;44.25;1;0;sma;0;usd
462;BBG000QXWHD1;BIDU;Baidu;2013-07-23;173.77;0;1;sma;0;usd
463;BBG000BY33P5;JNPR;Juniper Networks;2013-07-24;27.51;0;1;sma;0;usd
464;BBG000BFXHL6;MOS;Mosaic;2013-07-24;45.15;1;0;sma;0;usd
465;BBG000R8ZVD1;LULU;Lululemon Athletica Inc;2013-07-25;45.68;1;0;sma;0;usd
466;BBG000BLNNH6;IBM;IBM;2013-07-25;177.9;1;0;sma;0;usd
467;BBG000BHLYS1;ED;Consolidated Edison;2013-07-25;53.25;1;0;sma;0;usd
468;BBG00FZYFVC5;DK;Delek US Holdings Inc;2013-07-26;26.3;1;0;sma;0;usd
469;BBG000BFRRX8;CLH;Clean Harbors Inc;2013-07-30;53.6;1;0;sma;0;usd
470;BBG000J2XL74;PM;Philip Morris;2013-07-30;78.14;1;0;sma;0;usd
471;BBG000HLJ7M4;IDCC;InterDigital;2013-07-31;24.71;1;0;sma;0;usd
472;BBG000DHPN63;O;Realty Income REIT;2013-08-02;40.25;1;0;sma;0;usd
473;BBG000CHZ857;TTE;TotalEnergies SE;2013-08-02;60.2;0;1;sma;0;usd
474;BBG000BJ8YN7;FAST;Fastenal Company;2013-08-05;44.15;1;0;sma;0;usd
475;BBG000BLMY92;MAA;Mid-America Apartment REIT;2013-08-05;66.63;1;0;sma;0;usd
476;BBG000GX14P2;AVAV;AeroVironment Inc;2013-08-05;29.72;0;1;sma;0;usd
477;BBG000C19QW1;CHE;Chemed Corp;2013-08-05;76.11;0;1;sma;0;usd
478;BBG000FRVHB9;VTR;Ventas REIT;2013-08-05;54.24;1;0;sma;0;usd
479;BBG000C4FQG6;RGR;Sturm Ruger & Co Inc;2013-08-05;64.89;0;1;sma;0;usd
480;BBG000BSJK37;T;AT&T;2013-08-06;33.8;1;0;sma;0;usd
481;BBG000BR54L0;PHM;PulteGroup;2013-08-06;19.35;1;0;sma;0;usd
482;BBG000BRJL00;PPL;PPL;2013-08-07;28.84;0;1;sma;0;usd
483;BBG000BXPZB7;INGR;Ingredion Inc;2013-08-07;56.31;1;0;sma;0;usd
484;BBG000BJ2D31;SPG;Simon Property Group REIT;2013-08-08;148.5;1;0;sma;0;usd
485;BBG000BLRT07;IDXX;IDEXX;2013-08-08;61.34;0;1;sma;0;usd
486;BBG000BGCQT9;CRS;Carpenter Technology Corp;2013-08-09;54.45;0;1;sma;0;usd
487;BBG000D7RKJ5;EIX;Edison International;2013-08-09;50.19;0;1;sma;0;usd
488;BBG000LNHHJ9;KMAZ;КАМАЗ;2013-08-09;39.49;0;1;sma;0;rub
489;BBG000NS3P30;EXLS;ExlService Holdings Inc;2013-08-12;26.0;1;0;sma;0;usd
490;BBG000BBVJZ8;DVN;Devon Energy;2013-08-15;64.25;0;1;sma;0;usd
491;BBG000JLC8L8;SSD;Simpson Manufacturing Co Inc;2013-08-16;31.94;0;1;sma;0;usd
492;BBG000BKY1G5;WELL;Welltower REIT;2013-08-16;59.5;1;0;sma;0;usd
493;BBG000BL9C59;MAC;Macerich REIT;2013-08-19;60.67;1;0;sma;0;usd
494;BBG000C42VX0;MMSI;MerIt Medical Systems Inc;2013-08-20;15.36;0;1;sma;0;usd
495;BBG000C4LN67;GRMN;Garmin;2013-08-21;51.99;0;1;sma;0;usd
496;BBG000BQHGR6;OKE;ONEOK;2013-08-21;58.81;0;1;sma;0;usd
497;BBG004S681M2;SNGSP;Сургутнефтегаз - привилегированные акции;2013-08-22;25.65;0;1;sma;0;rub
498;BBG000BWPXQ8;BTI;British American Tobacco;2013-08-22;52.59;1;0;sma;0;usd
499;BBG000BF6LY3;CCL;Carnival;2013-08-23;41.53;0;1;sma;0;usd
500;BBG000BL46Q4;REG;Regency Centers REIT;2013-08-27;50.6;1;0;sma;0;usd
501;BBG000CM6L31;CRMT;America's Car-Mart Inc TX;2013-08-27;36.49;1;0;sma;0;usd
502;BBG000BN2DC2;CRM;Salesforce;2013-08-28;61.49;0;1;sma;0;usd
503;BBG000BJD7C2;FARO;FARO Technologies Inc;2013-08-28;58.45;0;1;sma;0;usd
504;BBG000BZJQL8;IART;Integra LifeSciences Holdings;2013-08-29;21.57;0;1;sma;0;usd
505;BBG000C3NTN5;HOLX;Hologic;2013-08-29;21.61;0;1;sma;0;usd
506;BBG0029SG1C1;KZOSP;ПАО «КАЗАНЬОРГСИНТЕЗ» - акции привилегированные;2013-08-30;2.87;0;1;sma;0;rub
507;BBG000CGC1X8;QCOM;Qualcomm;2013-09-06;75.43;0;1;sma;0;usd
508;BBG000BBDV81;CTSH;Cognizant Technology Solutions;2013-09-06;51.59;0;1;sma;0;usd
509;BBG000BHLYS1;ED;Consolidated Edison;2013-09-06;54.62;1;0;sma;0;usd
510;BBG000DBKR53;SMTC;Semtech Corp;2013-09-06;25.71;1;0;sma;0;usd
511;BBG000BLPBL5;AVB;AvalonBay Communities REIT;2013-09-09;129.14;1;0;sma;0;usd
512;BBG000BCLYL9;MSM;MSC Industrial Direct Co Inc;2013-09-10;73.53;0;1;sma;0;usd
513;BBG004731354;ROSN;Роснефть;2013-09-10;243.5;0;1;sma;0;rub
514;BBG000B9XRY4;AAPL;Apple;2013-09-11;19.86;0;1;sma;0;usd
515;BBG000CCFB17;HCCI;Heritage-Crystal Clean Inc;2013-09-11;18.0;0;1;sma;0;usd
516;BBG000BWVCP8;WMB;The Williams Companies;2013-09-13;41.64;0;1;sma;0;usd
517;BBG000GQJPZ0;MSTR;MicroStrategy Inc;2013-09-16;116.29;0;1;sma;0;usd
518;BBG004730RP0;GAZP;Газпром;2013-09-16;139.75;0;1;sma;0;rub
519;BBG000BC7VW9;MYRG;MYR Group Inc;2013-09-17;24.72;0;1;sma;0;usd
520;BBG000BCMBG4;FTNT;Fortinet Inc;2013-09-17;22.78;0;1;sma;0;usd
521;BBG000BDDNH5;BALL;Ball Corporation;2013-09-17;27.53;0;1;sma;0;usd
522;BBG000BD0TF8;BEN;Franklin Resources;2013-09-18;52.6;0;1;sma;0;usd
523;BBG0019JZ882;KMI;Kinder Morgan;2013-09-18;31.39;1;0;sma;0;usd
524;BBG000DR5QP5;BCO;Brink's Co;2013-09-19;27.19;0;1;sma;0;usd
525;BBG000BMX289;KO;COCA-COLA;2013-09-19;38.51;1;0;sma;0;usd
526;BBG004S68829;TATNP;Татнефть - привилегированные акции;2013-09-19;121.99;0;1;sma;0;rub
527;BBG000CXYSZ6;FFIV;F5;2013-09-20;104.65;0;1;sma;0;usd
528;BBG000C1FQS9;ETR;Entergy Corporation;2013-09-23;65.9;1;0;sma;0;usd
529;BBG000BGPQW1;CVGW;Calavo Growers Inc;2013-09-23;32.78;0;1;sma;0;usd
530;BBG000VG1034;MRKP;Россети Центр и Приволжье;2013-09-24;0.7;0;1;sma;0;rub
531;BBG000BNNYW1;MAT;Mattel;2013-09-25;39.95;1;0;sma;0;usd
532;BBG000BL79J3;URBN;Urban Outfitters;2013-09-25;36.47;1;0;sma;0;usd
533;BBG000BY29C7;TPR;Tapestry;2013-09-25;49.66;1;0;sma;0;usd
534;BBG000VKG4R5;MRKU;МРСК Урала;2013-09-26;0.4;0;1;sma;0;rub
535;BBG000BBD5N1;SNY;Sanofi;2013-09-26;47.14;1;0;sma;0;usd
536;BBG000BX5YM0;HNP;Huaneng Power International;2013-09-27;39.53;1;0;sma;0;usd
537;BBG000C7TF41;HAE;Haemonetics Corp;2013-09-30;32.86;1;0;sma;0;usd
538;BBG000BM7HL0;ADSK;Autodesk;2013-09-30;48.31;0;1;sma;0;usd
539;BBG000BKTXF2;BECN;Beacon Roofing Supply Inc;2013-10-01;37.72;1;0;sma;0;usd
540;BBG000BS0ZF1;RL;Ralph Lauren;2013-10-01;158.64;1;0;sma;0;usd
541;BBG004S684M6;SIBN;Газпром нефть;2013-10-02;138.52;0;1;sma;0;rub
542;BBG004S681B4;NLMK;НЛМК;2013-10-02;53.4;0;1;sma;0;rub
543;BBG000H8TVT2;TGT;Target;2013-10-02;60.5;1;0;sma;0;usd
544;BBG000BDXGP9;CAG;Conagra Brands;2013-10-02;24.18;1;0;sma;0;usd
545;BBG004S68C39;LSRG;Группа ЛСР;2013-10-02;486.1;1;0;sma;0;rub
546;BBG000BWJFZ4;CF;CF Industries Holdings;2013-10-03;50.88;0;1;sma;0;usd
547;BBG000BM6N47;HEAR;Turtle Beach Corp;2013-10-04;51.16;1;0;sma;0;usd
548;BBG000BJDB15;FCX;Freeport-McMoRan;2013-10-07;33.19;0;1;sma;0;usd
549;BBG000BBTJZ1;ERIE;Erie IndemnIty Co;2013-10-08;59.46;1;0;sma;0;usd
550;BBG000BHR1H9;SHI;Sinopec Shanghai Petrochemical;2013-10-10;25.6;0;1;sma;0;usd
551;BBG000NJ96L6;RDY;Dr. Reddy's Laboratories;2013-10-10;42.84;0;1;sma;0;usd
552;BBG000C3NTN5;HOLX;Hologic;2013-10-11;21.4;1;0;sma;0;usd
553;BBG000BCWG90;KEP;Korea Electric Power;2013-10-14;18.91;0;1;sma;0;usd
554;BBG004S686N0;BANEP;Башнефть - привилегированные акции;2013-10-14;1555.0;0;1;sma;0;rub
555;BBG000BDDNH5;BALL;Ball Corporation;2013-10-15;28.4;0;1;sma;0;usd
556;BBG000BCT197;AMN;AMN Healthcare Services Inc;2013-10-17;12.79;1;0;sma;0;usd
557;BBG000R0L5J4;TDC;Teradata;2013-10-17;47.55;1;0;sma;0;usd
558;BBG000BJ26K7;ALB;Albemarle;2013-10-18;67.7;0;1;sma;0;usd
559;BBG000PVGDH9;TTM;Tata Motors;2013-10-18;37.25;0;1;sma;0;usd
560;BBG00475K6C3;CHMF;Северсталь;2013-10-18;295.1;0;1;sma;0;rub
561;BBG000DW4LB1;AWI;Armstrong World Industries Inc;2013-10-21;46.12;0;1;sma;0;usd
562;BBG000BWHD54;VNO;Vornado REIT;2013-10-23;74.6;0;1;sma;0;usd
563;BBG000BRVP70;R;Ryder System;2013-10-25;82.18;0;1;sma;0;usd
564;BBG000B9X8C0;AEE;Ameren;2013-10-28;41.29;0;1;sma;0;usd
565;BBG000BG7L34;RYN;Rayonier REIT;2013-10-28;27.36;1;0;sma;0;usd
566;BBG000FQ6PY6;CTXS;Citrix Systems;2013-10-29;46.98;1;0;sma;0;usd
